ERROR,STD_SMILES
Cc[nH]nccccF)cOcccC#N))ccC#N))c6)))))))c96,Cc[nH]nccccF)cC)c96
NCCC=O)O)))C=O)NccccOCcccccc6))))))))cc6,CCcccccc6
C=CC=O)OCccC)cOC=O)C=CccccC)cc6))))))))))ccC)c6CCC%13%10,C=CC=O)OCccC)cOC))ccC)c6CCC%13%10
C=CC=O)NCCncc-cccccC)ccOC))c6s9)))))))))ccN)ncCl)nc69)))))))))C4,COcccC)ccccC)sc95
CCCCOccBr)ccCC=O)O)))cc6Br,CC=O)CcccBr)cC)cBr)c6
CCC)NCCO)cccN=NCN)=O))))cO)cc69,CNCCO)cccN=NCN)=O))))cO)cc69
C=CC=O)NCCncc-cccccccOC))c6s9)))))))))ccN)ncnc69)))))))))C4,CCCNC)C4
O=Ccccc[N+]=O)[O-]))cOC=O)cccccCl)c6))))))))c6,CC=O)cccccCl)c6
Ncncncc6ncn5CCOCP=O)OCCCcccccCl)c6))))))O6,CCP=O)OCCCcccccCl)c6))))))O6
CNC)CCOccccC=Cccc-cccc=O)[nH]cnc6[nH]9)))))))))ccn6))))))))cc6,CCCNC)C
CC=CC)C=O)OCCcccccc=O)oc6cc%10OC%14C)C,CC=CC)CC)=O
Cnnccc5-cccCl)ccc6OccccS=O)=O)Nccncnc6))))))))cc6C#N,CccccSC)=O)=O))cc6C#N
CcccC)ncOccccBr)cc6Br))))))))n6,CccccBr)cc6Br
CCCNcccccc6S=O)=O)cccccc6%14)))))))))))))))NC)C.Cl,CNcccccc6S=O)=O)cccccc6%14
CCC)=CCccO)cccC=O)C=CccccO)cc6)))))))))c6O,CCCccO)cccC=O)CC)))c6O
CCCCCC=CCC=CCC=CCCO)CO)CCCC=O)O,CCCCO)CO)CCCCC)=O
COcccncncNccccO)cBr)c6)))))))c6cc%10OC,COcccncncC)c6cc%10OC
COccccCC=NO))C=O)NCCS)))))))cc6Br,COccccCC=NO))CC)=O))))cc6Br
CCCC)NC=O)OCCOCCOC=O)cccccc6))))))))COC85,COCCOCCC)COC85
O=S=O)Nccc-ccccOCCC3))))cCl)c6))))))ncn6)))))))ccccF)cc6,CS=O)=O)ccccF)cc6
O=CNCCOcc7nn-cccccc6Cl)))))))c5-ccccCl)cc6,Ccccnn5C)))C=O)NCCO7
CcccF)ccc6OcncccF)cNC)C=O)C=CCNC)C)))))))cc6ncncc%135,CcncccF)cNC)C))cc6ncncc%135
COC=O)C=CC)NC=CC=O)cccccc69)))))))C6cccccc6Br)))OCO5,CC=O)C=CC)NC=CC=O)cccccc69)))))))C6cccccc6Br)))OCO5
OCccc-ccccCF)F)F))cc6))))))ncCF)F)F))c6))))))CCCCCN6,CcccCO)CCCCCN6)))))))ccCF)F)F))n6
CcccCl)ccc6OCC=O)NN=Ccccc[nH]5,CccccCl)cc6C
CCC)C)nncCcccccc6O))))))))ccN)ncnc69,CnncCcccccc6O))))))))ccN)ncnc69
NcncccncNCcccccccccc%106))))))))))))[nH]c5cc9c=O)[nH]%13,CCcccccccccc%106
CccccS=O)=O)NC=O)NN=CCC5C)))))))))cc6,CccccSC)=O)=O))cc6
O=CO)CCNCCCCOcnocccccOCCF)F)F))))c96)))))))))))CC6)))))))CCOCC6,CccccconcC)c95
CNC=O)CCCC=CCCCO)CCO)C5C=CCO)COcccccCF)F)F))c6,CcccccCF)F)F))c6
CCC)CC=O))CCNSC)=O)=O)))CCN5C=O)C=CCNCCCCC6,CCC)CC=O))CCC)CCN5C
COcccccNC=O)CScnnc-cccC)n-cccccc6))))))c5C))))))o5)))))))))c6,CC=O)CScnncC)o5
CCC)N)C=O)NCCCCcccccc6)))))))))C=O)NCCCCC6))CNSC)=O)=O))cccccc69,CNCCCCcccccc6)))))))))CC)=O
CCCOP=S)NcncN)cc=O)[nH]6)))))))OCCC,CcncN)cc=O)[nH]6
COCCOCCCCNC=O)cnc-nccnc5)))))nccc[nH]c95)))))))))))CC6,CC=O)cncC)nccc[nH]c95
CCCCCCC)O)C=CCCO)CC=O)C5CC=CCCCC=O)O,CCCCCCC)O)CC
O=CNCcccccc6))))))))OCCOCCOC=O)cccncc6))))))))COC85,CNCcccccc6
CCOC=O)ncccC=O)Ncccccc6F)))))))))n5,CNcccccc6F
CCCCCnc=N)nCCO)COcccccC)c6))))))))))cccccc69,Cnc=N)nC)cccccc69
CC=O)NCCCC)C)))C=O)NCCcccccc6)))))))C=O)CCl,CNCCcccccc6)))))))C=O)CCl
O=Ccccoc5)))))NcccccF)c6))))))CCCNCCcccccc6))))))))CC6,CCCcccccc6
O=S=O)NCCNCCOCccccCl)cc6))))))))))))))ccccccnccc%106,CS=O)=O)ccccccnccc%106
CS=O)=O)NCCNC=O)NCC5CCNCCccocccccc96)))))))C6C%10,CNC=O)NCC5CCNCCccocccccc96)))))))C6C%10
CNCCCccccF)cc6))))))CCOcccccc6)OCO5))))))))))C6,CCCCNC)CCC6ccccF)cc6
CCC)NC=O)CNC=O)CCcccccc6OCF)F)F))))))))))NC=O)CF)F)F)))))))CCcccccc6%11,CNCCCcccccc6NC)C%11=O
N#CccccCncncc5-cccncc6))))))))))))cc6,CCccccC#N))cc6
CCC)CCNCcccc-cccccSC)=O)=O))c6))))))cc6))))))CF)F)F))))C=O)NCC#N,CcccccSC)=O)=O))c6
CNCCNCC=CC=O)NccccNccccF)cCl)c6)))))))ncnc6cn%10)))))))))))))))CC6,CNccccC)ncnc6cn%10
CCC)NCC=CC=O)NccccNccccF)cCl)c6)))))))ncnc6cc%10OCCCOC5,CNccccC)ncnc6cc%10C
N#Cccn-ccccC=O)O))cO)c6))))))cc5-cccccc6,CC=O)ccccC)cc6O
CC=O)OCCccccOCCO)CNCC)C)C)))))))cc6,CCCccccC)cc6
N#CcccF)cC=O)NcccncNC=O)CCC3F))))))c6))))))))cCl)c6,CC=O)ccF)ccC#N))cc6Cl
CCC=O)Ncccccc6))))))CC=O)NCCC3)))))CCNCCcccccc6))))))))CC6,CCCcccccc6
NCCCCCCCC6)C8)))C6.NCCCCCCCC6)C8)))C6.O=CO)C=CC=O)O,CO
CcccCcccccc6C=O)N9CCN%12C=O)ccccF)cF)c6)))))))))))))))))))ccc6Cl,CcccCcccccc6C=O)N9CCN%12C)))))))))))))ccc6Cl
COCCC)C=O)NCC)CO)cccccc6)))))))))))CCCCN5C=O)OCC)C)C,CNCC)CO)cccccc6
CCCNCC=O)NCCC)C)cnccCO)ccccF)cc6)))))))cc69)))))))))))CCNCC)COCC6C))))))))CN6,CNCCC)C)cnccCO)ccccF)cc6)))))))cc69
CCCCCCCCCCCCCCCC=O)NCCC=O)O)))C=O)O,CNCCCC)=O)))CC)=O
CC=CC=O)Occcc[nH]ccCCNCC)=O)))))c5c9,CCC)=O
O=ccCl)c-cccccc6))))))occcccc%106,Ccocccccc6c=O)c%10Cl
CC=O)OCCC=O)OCC)C)CCC=O)CC)CCCCC)Ccccoc5)))))OC=O)COC37%11)))))))))C%116C,COCCC=O)OCC)C)CCC=O)CC)CCCCC)Ccccoc5)))))OC=O)COC37%11)))))))))C%116C
CNC)ccccC=CNC=O)cccccc6))))))))C=O)NCcccncc6)))))))))))cc6,CC=O)cccccc6
C=CCOcccccC=CC=O)NccccBr)cc69))))))))))c6,CCC=O)NccccBr)cc69
CCNcncNCCCC5)))))ncccccc%106)))))))))))cccccc6,CcncC)cccccc6n%10
CNC=O)CNC=O)CCcccccc6F))))))))NC=O)OCC)C)C))))))))CNCcccccc6)))))))cccccc6%11,CNCCcccccc6F))))))))CC)=O
O=CO)CCNCcccNccccNCCcc[nH]cccccc96))))))))))))cc6)))))))ccn6,CCCcc[nH]cccccc96
CcccccNCCC3))))noc5c9-cccccNCCOCC6C)))))))nncc6c%10,CcccccC)noc5c9C
COCCO)CCO))OC5ncnccNCcccccI)c6))))))))ncnc69,CCcccccI)c6
COcccCCCC)NCccccCF)F)F))cc6)))))))))))ccc6O,CCccccCF)F)F))cc6
O=ccccccc6occcCnccnc5))))))ccc%146,CCccccc=O)cccccc6oc%10c%14
CCccccNC=O)CCCOccc=O)nC)cccccc%106))))))))))))))))cc6,Cccc=O)nC)cccccc%106
CNCCCNC=O)cc6[nH]cc5CCccnc-cccccc6F)))))))cc6-%10))))))))))))))))C4,Ccccccc6F
[H]C[H])[H])OccOC))ccCccncN)nc6N))))))))cc6OC,COcccCccncN)nc6N))))))))ccOC))c6C
CNC)CCOCC=O)NCCCCCCCC6)C8)))C6.Cl,CCCC)=O
CCC)NC=O)Cncncccccc69)))))))))))cccccc6,Cncncccccc69
CcccOCC=O)NccccS=O)=O)Ncnccs5)))))))cc6))))))))))ccc6Br,CNccccSC)=O)=O))cc6
CCOC=O)CCCcccccc6))))))))NCC)C=O)NCCCCCC6))C6C=O)O,CC=O)CC)CCcccccc6
O=CNCCCCC6COcccccc6))))))))))))))nnccCO)ccccF)cc6))))))ccccF)cc6)))))))n5,CnnccCO)ccccF)cc6))))))ccccF)cc6)))))))n5
COcccC=CC=O)cccccccc6o9))))))))))))ccc6O,CCC=O)cccccccc6o9
CccccC)cOCC=O)NCCCcccccc6%10)))))))))))))c6,CNCCCcccccc6%10
COP=O)OC))NCCCCC6)ccccc=O)n6C%10,CNCCCCC6)ccccc=O)n6C%10
CCC)=CCCCC)=CCCCCCP=O)O)O))P=O)O)O,CCCCCCCP=O)O)O))P=O)O)O
CCnnncNC=O)Ccccccc6Occcccc6%14))))))))))))))))n5,CCnnncNC))n5
CCScccccc6)NCCCNCCNC)CC6)))))))))cccccc6S%10.O=CO)CCO)C=O)O,CCCCNcccccc6SccccSCC)))cc6%14
ccccOCcccccc6NCCNCC6))))))))))))))cc6,CCcccccc6C
NC=O)cccCN)=O))n-ccccc-ccccF)cc6OCCF)F)CF)F)F)))))))))))c6))))))n5,CccccF)cc6C
COccccC=CcncNCCCNC)C))))))cccCl)ccc6n%10))))))))))))cc6,CCcncC)cccCl)ccc6n%10
CNCCCCC)C)C6CCOC=O)CO)ccccs5)))))ccccs5))))))))C8,COCCCCCCC)C)CC8)N6C
NcncnncccC=O)NccccNC=O)NcccccF)c6)))))))))cc6))))))))c95,CC=O)cccnncncN)c96
O=CNCC=CS=O)=O)cccccc6)))))))))CCcccccc6))))))))))cccccnccnc%106,CC=O)cccccnccnc%106
O=CC=CCncccn5))))))))NccccncncNcccccBr)c6)))))))c6c%10,CNccccncncC)c6c%10
Ncncc-cccCCCNCCOC4))))CC56))))))nCCCC3))))n5)))))cc6CF)F)F,CccncN)cCF)F)F))c6
CCC)C)OC=O)CCNC=O)OCC)C)C)))))C=O)O,CNCCCC)=O)))CC)=O
O=CNCccccOcccccc6)))))))cc6))))))))CCCO))CCnccccc6=O)))))C5N8CCCCCCC6,CC=O)CCCO))CCnccccc6=O)))))C5N8C
CccccCcscncC)nn5c8O)))))))))NCCNC)CC6)))))))cc6,CccccCC)cscncC)nn5c8O))))))))))cc6
[H]C[H])CNC)CC[H])[H])C6C=O)OCC))))cccccc6,CCOC
CC=CC#N))CC=NNC)cnccCF)F)F))cc6Cl))))))))))CC=O)N6,CN=CCCC=O)NCC)=C6C#N
CCC)CcccNCCOCC6))))))ncscCN)=O))cN)c95)))))))CO6,CcncscCN)=O))cN)c5cc9COCC)C)C6
COcccc-ccC)noc5C))))))cc6S=O)=O)NCCCNCC6,COccccC)cc6SC)=O)=O
CCCCC=CC=CCCCCCNCC)CO)CC%106,CCC=CCCCCCNCC)CO)CC%106
O=CNccccS=O)=O)NCCOCC6)))))))cc6)))))))ccccNCCcccccc6C%10))))))))))cc6,CC=O)ccccC)cc6
OCCNCCCCcc6[nH]cccc-cccccc6))))))cc96,Ccccc[nH]ccc5c9))CCCC6C
CCNCC))CCCNC=O)Ccccccc6))))))cccccc6,CC=O)Ccccccc6))))))cccccc6
CCnc=O)occcc-ccccCCC#N))NC=O)CCNCCCO7)))))))))))cc6))))))cc69,CC=O)CCNCCCO7
CCNC=O)ccNC=O)CCOcccccc6O%10))))))))))))scc5CCCC6,CC=O)CCOcccccc6O%10
CNCCCCOC=O)CO)cccccc6))))))CCCCCC6)))))))))C6,COCCCCNC)C6
O=CO)CCCC=CCCCCO)CC#CCO)CCCCC6))))))))C5C8,CCCCCCC)=O
C=CCNCCCCCCCC5))))))))C=O)NCCCC5C=O)Ncncccn6))))))))))))))))NO,CCCCCCCCC5
CCCCCN5CCcccccC=O)cccc[N+]=O)[O-]))cc6)))))))ccc6o9,CCCcccccC=O)cccc[N+]=O)[O-]))cc6)))))))ccc6o9
C=CC=O)OCCCC)CC=CC=O)C5C)COC=O)CC)CC)))))C%13%10,C=CC=O)OCCCC)CC=CC=O)C5C)CC)C%13%10
CCCCCC)C)CO)C=CCCO)CCO)C5CC=CCCCC=O)O,CCCCCO)CCO)C5CC
CCOC=O)cscncCcccccc6Cl))))))))[nH]c=O)c6c9C,CC=O)cscncCcccccc6Cl))))))))[nH]c=O)c6c9C
FCF)Occcc-cnnccnccOCCcccccc6))))))NCCOCC6)))))))))n96)))))))))cc6,CCCC)cccccc6
COcccncncNccccF)cCl)c6)))))))c6cc%10NC=O)C=CCNCCS=O)CC6,CNccccC)ncnc6cc%10OC
CCC=O)O))CCCCCCC=CCCO)CCC6C)C%10CCC%17%14C,CC=O)CC)CCCCCCC=CCCO)CCC6C)C%10CCC%17%14C
COcccccNCCNCCO)COcncncccccc%106))))))))))))))CC6))))))c6,Ccncncccccc%106
CCccccCC=O)NccccI)cc6C=O)N%11CC=O)O))cccccc6))))))))))))))))))cc6,CC=O)CC)cccccc6
O=Ccccccc6))))))NCCNS=O)=O)ccccs5))))))CC6,CC=O)cccccc6
COC=O)ccccNC=O)NCCCCCC=O)NCCCC5C#N))))))))N5)))))))))cc6,CNCCCCCCC)=O))N5
O=COCCNC=O)cccccc6C9=O)))))))))))))cccccF)c6,CNC=O)cccccc6C9=O
NS=O)=O)cccccNcncOCCCCCCC6))))))))c[nH]cnc5n9))))))))))c6,CcccccSN)=O)=O))c6
O=CNccnc-cccncc6F)))))))c-ccccnc6))))))n6)))))))CCC3,CNccncC)cC)n6
CNCccc-ccccN)nn6))))))ccc6Cccccccccc6c%10))))))))))C%10,CccccN)nn6
[H]C[H])COP=O)NCCCl)))CCCl))))NC6[H])[H],CCCCl
O=CNCcccncc6))))))))ccncNcccccCl)c6)))))))nc6CF)F)F,CC=O)ccncC)nc6CF)F)F
O=CCCCcccF)cF)cc6F))))))))NS=O)=O)O)))))NCCncnnc5CF)F)F)))))C6,CNCCCC)=O)))CcccF)cF)cc6F
O=CNC=O)C=CcccccOCF)F)CF)F))))c6)))))))S5,CCcccccC)c6
COcccccc6OCCNCCO)CCOccccc[nH]cccccc6c%139,Cccccc[nH]cccccc6c%139
O=S=O)Ncnccs5))))))ccccOccccCNCCC4)))))cF)c6)))))))cF)c6,CCccccC)cc6F
CCOC=O)NcccccN)n6))N=Ccccccc6))))))CC)N6,CCC)=O
NC=O)CCCCcscncncOCCCCNCCOCC6))))))CC6)))))))c6c9%12,Ccncncsccc95)CCCN)=O)))CC5
CCC)CCNC=O)OCcccccc6))))))))))C=O)NCCCC5C=O)NCC)C=O)NCCS))CC)O,CCcccccc6
CccccNC=O)Cnc=O)cncccccc6%10)))))))))))))cc6S=O)=O)NC)C,Cnc=O)cncccccc6%10
CC=O)OCccc=O)nC)cccccc%106))cC)cc=O)n6CO9,COCccc=O)nC)cccccc%106))cC)cc=O)n6CO9
CCN)ccccC=O)NCCcccccc6))))))CC5CNCCCcccccc6))))))C5))))))))))))o5,CC=O)ccccCC)N))o5
CcnocNC=O)NCCCCC6))CCccccCF)F)F))cc6))))))CO5))))))))))c5C,CCC)=O
CnnccCl)c5-cccC=O)NCCN))CccccF)cF)c6))))))))))oc5Cl,CNCCN))CccccF)cF)c6
O=CNCCC=Ccccccc6)))))))))C=O)O))))ccccccccc6c%10,CC=O)ccccccccc6c%10
NCCOccncc-cccc[nH]ncc5c9)))))))))c6))))))))CC=CC=CC=CC6N=C9,CCCN)CC=CC=CC=CC6N=C9
CccccS=O)=O)Nccncccccc6c%10))))))))))))cc6,Cccncccccc6c%10
CCNCCCCCCC)C)F)))))))CCCCO)ccccNSC)=O)=O)))cc6,CCCCCO)ccccNC))cc6
CCCCCCOcnsnc5C=CCCNC)C6,Ccnsnc5C=CCCNC)C6
ccccCCNCcccccOcccccc6)))))))c6))))))))))cc6,CCcccccC)c6
O=COCCO))CF)F)F))))NCCCC5)C3cccn-ccccF)cc6))))))n5,CNCCCC5)C3cccnC)n5
COccccS=O)=O)NccC)nC)n-cccccc6))))))c5=O))))))))cc6,COccccSC)=O)=O))cc6
ccccCncncn5)))))cccccc6-cccccc6%13)))))))))))))cc6,CCcccccc6))))))cccccc6-cccccc6%13
N#CCnccnc5SCC=O)cccccc6)OCCO6,CCC#N
CCOcccccc6OCCNCC)CcccCN)=O))ccccn5CCCOC=O)CC)C)C))))))))))c6,CCC)CcccCN)=O))ccccn5C))))c6
CNccccC=CCCNC=O)ccCl)cccc6Cl)))))))))C=O)O))))))cc6))))))cncccn6,CCccccC)cc6
O=CNC=O)C=Cccccnccnc6c%10)))))))))))S5,CCccccnccnc6c%10
C#CC=O)NCCNcccc[N+]=O)[O-]))cC=Ccc[nH]cccccc96)))))))))C=O)NC5=O))))))c6))))))CC6,Ccccc[N+]=O)[O-]))cC=Ccc[nH]cccccc96)))))))))C=O)NC5=O))))))c6
C=CC=O)NCCNcncnccF)c-ccO)cccc6F)))))))cCl)cc%106))))))))))CC6.S,CccO)cccc6F
CCC=CCCO)CO)C=CC=CC=CC=CCO)CC=CCCC=O)O,CCC=CCCO)CO)C=CCC
COcccc-ccscNC=O)CCCccccs5))))))))))n5)))))cc6,COccccC)cc6
N#CCccccCl)cc6))))))ccCl)ccNNCC=O)NC6=O)))))))cc6Cl,CcccCl)cCC#N))ccccCl)cc6)))))))cCl)c6
C.COcccccc6OC))))-ccc=NccC)ccC)cc6C))))))))nCCNCN)=O)))))c=O)n6CC%10,COcccccc6OC))))-ccc=NccC)ccC)cc6C))))))))nC)c=O)n6CC%10
CCCCCC=CCC=CCCCCCCCC=O)OCCO)COP=O)[O-])OCC[N+]C)C)C,CCCO)COP=O)[O-])OCC[N+]C)C)C
O=Ccccco5)))))NCCNCccccCl)cc6)))))))CC6,CCccccCl)cc6
O=CCCcccC=O)NCCNCCCC=O)cccccc6))))))))))CC6)))))))ccc6N%10,CCCCC=O)cccccc6
CNCCNCcccNC=O)cccccC#Cccncccnn5c9)))))))))))c6))))))))ccCF)F)F))c6)))))))CC6,CC=O)cccccC#Cccncccnn5c9)))))))))))c6
CCCCCCO)C=CCCO)CC=O)C5CCCCCCC=O)NCCO,CCCCCCO)CC
O=CCcc[nH]cccccc96))))))))))NCCcc[nH]cccccc96))))))))))C=O)O,CNCCcc[nH]cccccc96))))))))))CC)=O
COccccCNC=O)Ccccccc6C=O)NC)C%10cc[nH]cccccc96))))))))))))))))))))))cc6,CC=O)Ccccccc6C=O)NC)C%10cc[nH]cccccc96
CCScnncNC=O)CNC=O)ccccCC)C)C))cc6))))))))CC)C)))))s5,CCScnncNC))s5
O=CCCl))Ncccccc6))))))CC=CS=O)=O)C5,Ccccccc6
CCC=O)OCC=O)CCl)))CC)CCCCCC=CC=O)C=CC6C)C%10F)CO)CC%14%17C,CCCCCCCC=CC=O)C=CC6C)C%10F)CO)CC%14C)C%17C)C=O)CCl
CcncNcnccC=O)NccC)cccc6Cl)))))))))s5))))))ccNCCNCC=O)O)))CC6))))))n6,CNccC)cccc6Cl
CCC)nncccncNcccCCCNC5)))))ncNCCCF)F)C5)))))n6)))))))cc69,CcccCCCNC5)))))ncC)n6
CCCCCC=O)O)))OCCcc6[nH]ccC)cccC#N))c96,CCCCCCC)=O)))OCCcc6[nH]ccC)cccC#N))c96
O=CNCcccccc6))))))))ccnCCCCCF))))))cccccc96,CC=O)ccnC)cccccc96
CC#CC=O)NccccOccccC=O)Ncccccn6))))))))cc6)))))))ccnc6cc%10OC,CNccccC)ccnc6cc%10OC
CcccccCC)CCC)C)NC=O)CScncn[nH]5))))))))cccccc6%10))))))))))c6,CC=O)CScncn[nH]5
OCCO)CNcncnc[nH]c-cccccc6))))))c-cccccc6))))))c95,Cc[nH]cncncC)c6c9C
COC=O)CccccCl)cCl)c6))))))CCCCCN6,CC=O)CccccCl)cCl)c6))))))CCCCCN6
NC=O)ccccOcccccc6)CCNCCCcccccc6)))))))))C6))))))))))nc6,CccccCN)=O))cn6
CCC)COcncc-ccnC)cncC=O)NSC)=O)=O))))ccc96)))))))))cc6Cl,CC=O)cccccC)cnC)c5n9
CNC)CccnS=O)=O)cccccC=CC=O)NO)))))c6)))))))cccccc96,CNC)CccnC)cccccc96
COC=O)Ccccccc6))))))CCCCCN6Ccccoc5,CC=O)Ccccccc6))))))CCCCCN6C
O=cccNCCccccCl)cc6)))))))))[nH]c=O)[nH]6,CCCccccCl)cc6
O=CcccccF)c6-cncccn6))))))))))))NCCCCOccccCF)F)F))cn6)))))))C6C5,CC=O)cccccF)c6C
CC=CCOCCCOC=O)C=CC=CCOCCC=CC=O)OC5))))))))CC)O)))))))))CC)C7CO))CC%11)))C5CO3,CC=CCOCCCC)CC)C7CO))CC%11)))C5CO3
CCOC=O)C=CN)OC=CC=O)CCC)C)C6))))C6CCCCCC6,CCOC
O=CccccC=Ccn[nH]cccccc96)))))))))))cc6))))))NCCNCC6,CCcn[nH]cccccc96
O=CNO))cccncNCCCC5)C3NCccccccF)ccc6n%10)))))))))))))))))n6,CC=O)cccncC)n6
COCCCNC=O)CCl)))cnc-ccccOC))cc6))))))cs5,CccscC)n5
CC#CC=O)NCCCCnnc-cccccC=O)NccccCC)C))cc6))))))))c6))))))ccN)ncnc69)))))))))C6,CcnnC)cncncN)c96
CNCCCNccccOCF)F)F)))cNcncccn6)-cccCN)=O))nn5C))))CC6))))))))))c6))))))CC7,Ccncccn6)-cccCN)=O))nn5C))))CC6
COC=O)CCNC=O)C=O)cc[nH]cccccF)c96)))))))))))CCN6C=O)cccccc6,CC=O)cccccc6
CncScccc[N+]=O)[O-]))cnonc95))))))))))nnc5-cccccc6,CcnncScccc[N+]=O)[O-]))cnonc95))))))))))n5C
[H]C[H])[H])Occcc-ccc=O)ccO)ccO)cc6o%10))))))))))cc6O,CccccC)cO)c6
CCOcccccc6)OCCncc-cncnn5CC)C)))))))nc5-%10))))))))))))))CN)=O,Ccccccc6)OCCnccC)nc5-%10
C=CC=O)NccccC=O)NCCCCNcnncSCcnccCC)C)C))o5)))))))s5))))))C6)))))))cc6,CcnncSCcnccCC)C)C))o5)))))))s5
COCCOCCC6NCCCCCNCCcnccCF)F)F))cc6C%10)))))))))))CC)C))C5,CNCCcnccCF)F)F))cc6C%10
CNC=O)cccOC))cOCC)C=O)NCCNcnccc[nH]cnc95)))))))))CC6C))))))))))cn6,COcccCC)=O))ncc6C
C=CCCCC5O)CCC6CC=CCO)CC)C=O)O7))C6C%13C=O)OCOCC)=O,C=CCCCC5O)CCC6CC=CCO)CC)C=O)O7))C6C%13CC)=O
CNCCC=Ccccccc6CScsccc5%14))))))))))))))CC6.O=CO)CO)CO)C=O)O,CCcccccc6CScsccc5%14
O=CccccNCCCcccccc6%10))))))))))s5)))))NCCCC5,CNCCCcccccc6%10
CCCCCF)F)CO)CCCCCC=O)C5CCCCCCC=O)O)))))))))))O6,CCCCCF)F)CO)CCCCCC=O)C5CCCCCCCC)=O)))))))))))O6
CCCOC=O)ccccO)cc6.CCCOC=O)ccccO)cc6,CC=O)ccccO)cc6
CncCcccccc6)))))))nnc5SCC=O)NccccBr)cc6,CNccccBr)cc6
CScccc-cncCSCC=O)NCCC3))))))))cC)o5)))))cc6,CSccccC)cc6
O=CCNccccCl)cn6))))))))NCCcccccBr)c6,CNCCcccccBr)c6
CNCCNCCccccF)cc6))))))CO)CCCCC6))))))))CC6.Cl.Cl,CCCccccF)cc6))))))CO)CCCCC6
CnccC=COcccccO)c6C9=O)))))))))))ccNCCCCCC7)O5)))))))ccnc69,CCccnC)cncccC)c96
O=CCCCCCCNC=O)cccccc6))))))))))))))NO,CC=O)cccccc6
CCOcccc-ccccS=O)=O)NCC=O)O))CCCNC=O)OCC)C))))CC6)))))))))s5)))))cc6,CCOccccC)cc6
CCCCCNC=O)CCC=O)NC))))cccccc6)OCO5))))))))cccccc69,CC=O)CCcccccc6)OCO5))))))))C=O)NC)cccccc69
O=CO)cccS=O)=O)NCCOCC6)))))))ccc6NCCCC5,CC=O)cccSC)=O)=O))ccc6C
Cconc-ccCl)cccc6Cl)))))))c5CC=O)NCccccOCC)C)))nc6,CCC)C
C=CCC)CCCcccccc6)))))))NC=O)C5COCC)=O)))C=CCC)O)C=O)CC)CC=CC%11C%18O,C=CCC)CCCcccccc6)))))))NC=O)C5COC))C=CCC)O)C=O)CC)CC=CC%11C%18O
O=CC=CC=O)N5CCCCO)CCccccO)cc6C%10CCN%12CCCC3)))))))C%14O5,CCCCCO)CCccccO)cc6C%10CCN%12C))))C%14O5
COcccccc6OCC=O)Nccccc-cncccccc6c=O)o%10))))))))))c6,Ccncccccc6c=O)o%10
C=CCCNCC)CO)Cncncn5))))))ccccF)cc6F)))))))))CC6,CCCO)ccccF)cc6F)))))))CC)C
[H]C[H])NCCCnc=O)[nH]cccCl)ccc69)))))))))CC6))))))C[H])[H])C[H])[H])nc=O)[nH]cccccc69,Cnc=O)[nH]cccCl)ccc69
C=CC=O)Nccc-nc=O)ccccncccc-ncccn5)))))cc6c%10%14))))))))))))))ccc6C,Cccccnccccc=O)nC)c6c%10c%14
Ccc-cccccc6)CNCCC3)))C5=O)))))))))nnn5-ccccnc6F,Ccccccc6)CNC)C5=O
FCF)Occcc-cnnccnccNCcccccc6))))))))n96)))))))))cc6,CccnccnncC)n95
C=CC=O)NccccS=O)=O)NCCNccccCF)F)F))cn6))))))CC6)))))))cc6,CNccccSC)=O)=O))cc6
Ccc-cccccS=O)=O)NC)C)))c6))))))ccccC=O)O))cc6n9CCF)=CCN.Cl,CcccccSC)=O)=O))c6
Cc[nH]cnc5CNCCNC=O)NCCCC)C)))C=O)O)))))CCcccccc6)))))))C6=O,CNCCNC)CCcccccc6)))))))C6=O
CccccCNC=O)cnn-ccccF)cc6))))))cCCCO)CCO)CC=O)O))))))))c5CC)C))))))))))cc6,CC=O)CCO)CCO)CCccCC)C))cCC)=O))nn5C
Cc[nH]cC=CC=O)NccccC=O)NCC)cccccc6)))))))))cc69))))))))))cC)c5NC=O)C=CCNC)C,CCc[nH]cC)cNC))c5C
CCC)C)ccccC=O)NccCN)=O))occcccc96)))))))))))cc6,CNccCN)=O))occcccc96
CCOccncc-ccccccOC))ccc6c%10))))))))))c6,COccccccC)ccc6c%10
C=CCcccccc6OCCO)CNCC)CCCCCC)C)NC=O)CBr)))))C6,CNCC)C)CCCCCC)C)C6
CNC=O)C=CcccccOcccccc6)))))))c6)))))))NC=O)cccccc6,CC=O)cccccc6
O=CCOcccccc6))))))))Nccccc-ccncccnc6n9)))))))))c6,CNcccccC)c6
NS=O)=O)Occccoc-cccccc6))))))cc=O)c6c%10,Ccccccc6
CCNCCCC=O)Ncn[nH]cnnc-cccccF)c6F)))))))cc96)))))))))))CC6.Cl,CcccccF)c6F
CCC)C)OC=O)NNCcccccc6)))))))C=O)CNC=O)C=CC5=O,CCcccccc6
C=CC=O)NccccOC))cc6))))))CCCNCCcccccc6))))))))CC6,CCCcccccc6
CCC)C)ccccCC=CO)ccccF)cc6)))))))C=O)C=O)N5cnncs5))))))))))cc6,CCC=O)C=O)NC)C5ccccCC)C)C))cc6
CCCCCCO)C=CC=CCC=CCCCCC=O)O,CCCC=CCCCCCC)=O
